repository,file_path,extension,size_bytes,total_thrust,nvidia_apis,thrust_patterns
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/transform_input_iterator.cuh,.cuh,8611,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/tex_obj_input_iterator.cuh,.cuh,10546,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/discard_output_iterator.cuh,.cuh,6817,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/tex_ref_input_iterator.cuh,.cuh,12430,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
sundyCoder/DEye,extra/tensorflow-r1.4/external/cub_archive/cub/iterator/counting_input_iterator.cuh,.cuh,7369,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
ArchaeaSoftware/cudahandbook,nbody2/nbody.cu,.cu,47592,20,0,"{'thrust::': 8, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 4}"
ArchaeaSoftware/cudahandbook,nbody2/nbody.h,.h,9817,20,0,"{'thrust::': 6, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 6}"
ArchaeaSoftware/cudahandbook,scan/streamCompact/timeStreamCompact_odd.cu,.cu,6461,13,0,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 5}"
ArchaeaSoftware/cudahandbook,scan/int/scanThrust.cuh,.cuh,1774,7,1,"{'thrust::': 3, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 3}"
ArchaeaSoftware/cudahandbook,scan/streamCompact/testStreamCompact_odd.cu,.cu,6268,3,0,{'#include\\s*<thrust/': 3}
ArchaeaSoftware/cudahandbook,scan/warp/testScanWarp.cu,.cu,12500,2,0,{'#include\\s*<thrust/': 2}
ArchaeaSoftware/cudahandbook,scan/warp/testScanBlock.cu,.cu,15563,2,0,{'#include\\s*<thrust/': 2}
ArchaeaSoftware/cudahandbook,scan/int/timeScan.cu,.cu,5973,2,0,{'#include\\s*<thrust/': 2}
ArchaeaSoftware/cudahandbook,scan/int/testScan.cu,.cu,5895,2,0,{'#include\\s*<thrust/': 2}
GPUSPH/gpusph,src/cuda/buildneibs.cu,.cu,18010,42,5,"{'thrust::': 19, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 19}"
GPUSPH/gpusph,src/cuda/forces.cu,.cu,40878,23,2,"{'thrust::': 10, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 10}"
gtn-org/gtn,gtn/cuda/cuda.cu,.cu,3273,39,1,"{'thrust::': 18, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 18}"
gtn-org/gtn,gtn/cuda/compose.cu,.cu,28732,22,1,"{'thrust::': 9, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 9}"
gtn-org/gtn,gtn/cuda/shortest.cu,.cu,12097,6,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
gtn-org/gtn,gtn/hd_span.h,.h,8629,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
Zielon/INSTA-pytorch,bvh/src/bvh_cuda_op.cu,.cu,37321,57,5,"{'thrust::': 20, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 20, 'device_vector\\s*<': 9}"
Zielon/INSTA-pytorch,bvh/include/aabb.hpp,.hpp,3620,2,1,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
Zielon/INSTA-pytorch,bvh/src/aabb.hpp,.hpp,3620,2,1,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
CMU-SAFARI/prim-benchmarks,TS/baselines/gpu/STREAMP.cu,.cu,23501,34,3,"{'thrust::': 15, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 15}"
CMU-SAFARI/prim-benchmarks,RED/baselines/gpu/app_baseline.cu,.cu,5372,14,1,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
CMU-SAFARI/prim-benchmarks,SCAN-RSS/baselines/gpu/app_baseline.cu,.cu,5418,14,0,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/arg_index_input_iterator.cuh,.cuh,8466,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/constant_input_iterator.cuh,.cuh,7644,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/cache_modified_output_iterator.cuh,.cuh,8211,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/cache_modified_input_iterator.cuh,.cuh,7986,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/transform_input_iterator.cuh,.cuh,8604,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/tex_obj_input_iterator.cuh,.cuh,10401,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/tex_ref_input_iterator.cuh,.cuh,12152,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
zhouxian/FluidLab,fluidlab/fluidengine/renderers/gl_renderer_src/FlexRenderer/external/cub-1.3.2/cub/iterator/counting_input_iterator.cuh,.cuh,7300,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
JenifferWuUCLA/pulmonary-nodules-MaskRCNN,Faster-RCNN-Git/incubator-mxnet/src/operator/tensor/sort_op-inl.cuh,.cuh,6000,23,0,"{'thrust::': 10, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 10}"
JenifferWuUCLA/pulmonary-nodules-MaskRCNN,Faster-RCNN-Git/incubator-mxnet/src/kvstore/kvstore_utils.cu,.cu,3795,9,1,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
JenifferWuUCLA/pulmonary-nodules-MaskRCNN,Faster-RCNN-Git/incubator-mxnet/src/operator/contrib/proposal.cu,.cu,23544,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
JenifferWuUCLA/pulmonary-nodules-MaskRCNN,Faster-RCNN-Git/incubator-mxnet/src/operator/contrib/multi_proposal.cu,.cu,24142,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
JenifferWuUCLA/pulmonary-nodules-MaskRCNN,Resources/TensorFlow/tensorflow/core/kernels/where_op_gpu.cu.h,.h,13142,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
JenifferWuUCLA/pulmonary-nodules-MaskRCNN,Faster-RCNN-Git/incubator-mxnet/src/operator/tensor/matrix_op-inl.h,.h,68994,5,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
codereport/Content,Talks/2024-10-C++UnderTheSea/examples/thrust.cu,.cu,695,16,5,"{'thrust::': 6, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 6}"
codereport/Content,Talks/2021-04-GTC/ThrustAndTheCppStandardAlgorithms/reduce_by_key.cu,.cu,623,8,2,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
codereport/Content,Talks/2021-04-GTC/ThrustAndTheCppStandardAlgorithms/counting_iterator.cu,.cu,578,6,1,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
codereport/Content,Talks/2021-04-GTC/ThrustAndTheCppStandardAlgorithms/tabulate_on_device.cu,.cu,374,7,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 1}"
codereport/Content,Talks/2021-04-GTC/ThrustAndTheCppStandardAlgorithms/sum_evens.cu,.cu,446,5,1,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
codereport/Content,Talks/2021-04-GTC/ThrustAndTheCppStandardAlgorithms/gather.cu,.cu,504,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
codereport/Content,Talks/2021-04-GTC/ThrustAndTheCppStandardAlgorithms/copy_if.cu,.cu,1213,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
codereport/Content,Talks/2021-04-GTC/ThrustAndTheCppStandardAlgorithms/tabulate.cu,.cu,313,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
bbuhrow/yafu,cub/cub/device/device_merge_sort.cuh,.cuh,33485,15,0,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 3}"
bbuhrow/yafu,cub/cub/device/device_partition.cuh,.cuh,24740,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
bbuhrow/yafu,cub/cub/iterator/arg_index_input_iterator.cuh,.cuh,8668,3,0,{'#include\\s*<thrust/': 3}
bbuhrow/yafu,cub/cub/device/dispatch/dispatch_segmented_sort.cuh,.cuh,64027,3,0,{'#include\\s*<thrust/': 3}
bbuhrow/yafu,cub/cub/iterator/constant_input_iterator.cuh,.cuh,7558,2,0,{'#include\\s*<thrust/': 2}
bbuhrow/yafu,cub/cub/iterator/cache_modified_output_iterator.cuh,.cuh,8228,2,0,{'#include\\s*<thrust/': 2}
bbuhrow/yafu,cub/cub/iterator/cache_modified_input_iterator.cuh,.cuh,8008,2,0,{'#include\\s*<thrust/': 2}
bbuhrow/yafu,cub/cub/iterator/transform_input_iterator.cuh,.cuh,8378,2,0,{'#include\\s*<thrust/': 2}
bbuhrow/yafu,cub/cub/iterator/tex_obj_input_iterator.cuh,.cuh,11339,2,0,{'#include\\s*<thrust/': 2}
bbuhrow/yafu,cub/cub/iterator/discard_output_iterator.cuh,.cuh,6543,2,0,{'#include\\s*<thrust/': 2}
Chia-Network/bladebit,cuda/cub/device/device_merge_sort.cuh,.cuh,33485,15,0,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 3}"
Chia-Network/bladebit,cuda/cub/device/device_partition.cuh,.cuh,25403,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
Chia-Network/bladebit,cuda/cub/iterator/arg_index_input_iterator.cuh,.cuh,8668,3,0,{'#include\\s*<thrust/': 3}
Chia-Network/bladebit,cuda/cub/device/dispatch/dispatch_segmented_sort.cuh,.cuh,64082,3,0,{'#include\\s*<thrust/': 3}
Chia-Network/bladebit,cuda/cub/iterator/constant_input_iterator.cuh,.cuh,7558,2,0,{'#include\\s*<thrust/': 2}
Chia-Network/bladebit,cuda/cub/iterator/cache_modified_output_iterator.cuh,.cuh,8228,2,0,{'#include\\s*<thrust/': 2}
Chia-Network/bladebit,cuda/cub/iterator/cache_modified_input_iterator.cuh,.cuh,8008,2,0,{'#include\\s*<thrust/': 2}
Chia-Network/bladebit,cuda/cub/iterator/transform_input_iterator.cuh,.cuh,8378,2,0,{'#include\\s*<thrust/': 2}
Chia-Network/bladebit,cuda/cub/iterator/tex_obj_input_iterator.cuh,.cuh,11339,2,0,{'#include\\s*<thrust/': 2}
Chia-Network/bladebit,cuda/cub/iterator/discard_output_iterator.cuh,.cuh,6543,2,0,{'#include\\s*<thrust/': 2}
benfred/implicit,implicit/gpu/knn.cu,.cu,9892,18,3,"{'thrust::': 6, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 6}"
benfred/implicit,implicit/gpu/matrix.cu,.cu,9169,15,3,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6}"
benfred/implicit,implicit/gpu/random.cu,.cu,1218,11,1,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4}"
benfred/implicit,implicit/gpu/bpr.cu,.cu,4837,6,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
ztxz16/fastllm,src/devices/cuda/fastllm-cuda.cu,.cu,259161,43,5,"{'thrust::': 18, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 1}"
ztxz16/fastllm,src/devices/cuda/fastllm-ggml-cuda.cu,.cu,48273,6,0,{'#include\\s*<thrust/': 6}
morris821028/UVa,OnlineJudge/JudgeGirl/GPGPU-Programming/main.cu,.cu,3639,20,1,"{'thrust::': 7, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 7}"
morris821028/UVa,OnlineJudge/JudgeGirl/20016. Labeling String (CUDA)/labeling.cu,.cu,814,18,1,"{'thrust::': 7, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 7}"
morris821028/UVa,OnlineJudge/JudgeGirl/20016. Labeling String (CUDA)/labeling-test.cu,.cu,769,12,1,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4}"
alibaba/ai-matrix,micro_benchmark/gemm/tensor.h,.h,2225,26,0,"{'thrust::': 12, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 12}"
alibaba/ai-matrix,macro_benchmark/Faster_RCNN/caffe-fast-rcnn/src/caffe/util/math_functions.cu,.cu,12962,5,0,"{'thrust::': 1, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 1}"
alibaba/ai-matrix,macro_benchmark/DSSD/src/caffe/util/math_functions.cu,.cu,12962,5,0,"{'thrust::': 1, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 1}"
alibaba/ai-matrix,macro_benchmark/DSSD/src/caffe/util/bbox_util.cu,.cu,25554,4,1,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
alibaba/ai-matrix,macro_benchmark/SSD_VGG16_Caffe/src/caffe/util/math_functions.cu,.cu,12962,5,0,"{'thrust::': 1, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 1}"
alibaba/ai-matrix,macro_benchmark/SSD_VGG16_Caffe/src/caffe/util/bbox_util.cu,.cu,25554,4,1,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
kuiwuchn/GPUMPM,src/System/CudaDevice/CudaHostUtils.hpp,.hpp,1411,22,0,"{'thrust::': 9, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 2}"
kuiwuchn/GPUMPM,src/Simulation/Particle/ParticleDomain.cu,.cu,5762,13,0,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 5}"
kuiwuchn/GPUMPM,src/Simulation/DomainTransform/DomainTransformer.cu,.cu,4571,8,3,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
kuiwuchn/GPUMPM,src/Simulation/DomainTransform/DomainTransformer.cuh,.cuh,2510,1,0,{'#include\\s*<thrust/': 1}
kuiwuchn/GPUMPM,src/Simulation/Particle/ParticleDomain.cuh,.cuh,2878,1,0,{'#include\\s*<thrust/': 1}
kuiwuchn/GPUMPM,src/Simulation/Grid/GridDomain.cuh,.cuh,2001,1,0,{'#include\\s*<thrust/': 1}
h2oai/h2o-tutorials,cuda-workshop/notebook/lab1/lab1b_solution.cu,.cu,996,25,1,"{'thrust::': 8, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 3, 'host_vector\\s*<': 3}"
h2oai/h2o-tutorials,cuda-workshop/notebook/lab1/lab1b.cu,.cu,939,21,0,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 3, 'host_vector\\s*<': 3}"
sandialabs/omega_h,src/Omega_h_reduce.hpp,.hpp,5321,30,1,"{'thrust::': 14, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 14}"
sandialabs/omega_h,src/Omega_h_scan.hpp,.hpp,7876,13,2,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 5}"
penn-graphics-research/claymore,Library/MnSystem/Cuda/HostUtils.hpp,.hpp,3014,22,0,"{'thrust::': 9, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 2}"
penn-graphics-research/claymore,Library/MnBase/Algorithm/ParallelPatterns.cuh,.cuh,5254,14,1,"{'thrust::': 6, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 6}"
penn-graphics-research/claymore,Projects/GMPM/gmpm_simulator.cuh,.cuh,36078,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
penn-graphics-research/claymore,Projects/MGSP/mgsp_benchmark.cuh,.cuh,35752,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
botforge/CUDA-ScanMatcher-ICP,src/scanmatch.cu,.cu,21659,20,3,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10}"
botforge/CUDA-ScanMatcher-ICP,src/pointcloud.cu,.cu,9912,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
botforge/CUDA-ScanMatcher-ICP,src/scanmatch.h,.h,1424,4,0,{'#include\\s*<thrust/': 4}
botforge/CUDA-ScanMatcher-ICP,src/pointcloud.h,.h,1229,4,0,{'#include\\s*<thrust/': 4}
botforge/CUDA-ScanMatcher-ICP,src/W.cu,.cu,9914,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
botforge/CUDA-ScanMatcher-ICP,src/octree.h,.h,1746,4,0,{'#include\\s*<thrust/': 4}
BachiLi/redner,src/thrust_utils.h,.h,3145,32,0,"{'thrust::': 14, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 14}"
BachiLi/redner,src/envmap.h,.h,12880,10,0,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,nvblox_ros/src/lib/conversions/image_conversions_thrust.cu,.cu,6456,23,2,"{'thrust::': 10, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 10, 'thrust\\.h': 1}"
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,nvblox_ros/src/lib/conversions/pointcloud_conversions.cu,.cu,9410,7,1,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 1}"
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,nvblox_ros/include/nvblox_ros/conversions/pointcloud_conversions.hpp,.hpp,3419,4,0,"{'device_vector\\s*<': 3, 'host_vector\\s*<': 1}"
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,nvblox_ros/include/nvblox_ros/conversions/esdf_slice_conversions.hpp,.hpp,3056,2,0,{'device_vector\\s*<': 2}
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,nvblox_ros/include/nvblox_ros/rosbag_data_loader.hpp,.hpp,10142,1,0,{'thrust\\.h': 1}
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,nvblox_ros/include/nvblox_ros/conversions/image_conversions.hpp,.hpp,4595,1,0,{'thrust\\.h': 1}
bryancatanzaro/copperhead,src/copperhead/runtime/tuple_utilities.hpp,.hpp,5283,33,0,"{'thrust::': 16, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 16}"
SJTU-IPADS/wukong,core/gpu/gpu_hash.cu,.cu,28780,15,1,"{'thrust::': 7, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 7}"
SJTU-IPADS/wukong,core/gpu/gpu_engine_cuda.hpp,.hpp,14924,12,0,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6}"
SJTU-IPADS/wukong,core/gpu/gpu_hash.hpp,.hpp,5599,4,0,{'#include\\s*<thrust/': 4}
dean0x7d/pybinding,cppcore/cuda/kpm/calc_moments.cu,.cu,8231,18,0,"{'#include\\s*<thrust/': 2, 'device_vector\\s*<': 10, 'host_vector\\s*<': 5, 'thrust\\.h': 1}"
dean0x7d/pybinding,cppcore/cuda/traits.cuh,.cuh,1904,7,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3, 'thrust\\.h': 1}"
dean0x7d/pybinding,cppcore/cuda/kpm/calc_moments.hpp,.hpp,1491,3,0,"{'host_vector\\s*<': 2, 'thrust\\.h': 1}"
dean0x7d/pybinding,cppcore/cuda/thrust.hpp,.hpp,307,2,0,{'#include\\s*<thrust/': 2}
dean0x7d/pybinding,cppcore/cuda/CMakeLists.txt,.txt,619,1,0,{'thrust\\.h': 1}
XuezheMax/megalodon,megalodon/csrc/kahan.h,.h,2512,15,1,"{'thrust::': 7, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 7}"
XuezheMax/megalodon,megalodon/csrc/fft.cuh,.cuh,23305,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
XuezheMax/megalodon,megalodon/csrc/cuda_utils.cuh,.cuh,3721,2,0,{'#include\\s*<thrust/': 2}
XuezheMax/megalodon,megalodon/csrc/reduce.cuh,.cuh,7442,2,0,{'#include\\s*<thrust/': 2}
XuezheMax/megalodon,megalodon/csrc/softmax.cuh,.cuh,11101,1,0,{'#include\\s*<thrust/': 1}
XuezheMax/megalodon,megalodon/csrc/ops/timestep_norm_kernel.cu,.cu,68999,1,0,{'#include\\s*<thrust/': 1}
XuezheMax/megalodon,megalodon/csrc/ops/sequence_norm_kernel.cu,.cu,54342,1,0,{'#include\\s*<thrust/': 1}
LCH1238/bevdet-tensorrt-cpp,src/postprocess.cu,.cu,11220,15,1,"{'thrust::': 5, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 5}"
LCH1238/bevdet-tensorrt-cpp,include/iou3d_nms.h,.h,1264,7,0,{'#include\\s*<thrust/': 7}
LCH1238/bevdet-tensorrt-cpp,src/preprocess.cu,.cu,9621,1,0,{'#include\\s*<thrust/': 1}
xlvector/learning-dl,cuda/seq_runtime.cu,.cu,806,11,1,"{'thrust::': 3, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 1}"
xlvector/learning-dl,cuda/seq.cu,.cu,536,11,1,"{'thrust::': 3, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 3, 'device_vector\\s*<': 1}"
risc0/risc0,risc0/circuit/recursion-sys/kernels/cuda/ffi.cu,.cu,11169,11,1,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4}"
risc0/risc0,risc0/circuit/rv32im-sys/kernels/cuda/ffi.cu,.cu,16692,6,1,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
risc0/risc0,risc0/circuit/recursion-sys/kernels/cuda/context.h,.h,2279,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
VAST-AI-Research/Deformable-Radial-Kernel-Splatting,submodules/simple-knn/simple_knn.cu,.cu,6437,22,0,"{'thrust::': 7, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 6}"
NVIDIA-Merlin/HierarchicalKV,include/merlin/array_kernels.cuh,.cuh,4479,10,0,"{'thrust::': 5, 'thrust\\s*::\\s*\\w+': 5}"
NVIDIA-Merlin/HierarchicalKV,include/merlin_hashtable.cuh,.cuh,153399,7,0,"{'thrust::': 2, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 2}"
NVIDIA-Merlin/HierarchicalKV,include/merlin/allocator.cuh,.cuh,4514,5,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
Xtra-Computing/FedTree,include/FedTree/util/cub_wrapper.h,.h,8953,12,2,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6}"
Xtra-Computing/FedTree,include/FedTree/Tree/hist_tree_builder.h,.h,6398,6,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2}"
Xtra-Computing/FedTree,include/FedTree/common.h,.h,12509,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
deeplearningais/curfil,src/curfil/random_tree_image_gpu.cu,.cu,77509,20,1,"{'thrust::': 9, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 9}"
ovilab/atomify,libs/lammps/lib/kokkos/example/sort_array/sort_array.hpp,.hpp,6128,8,1,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
ovilab/atomify,libs/lammps/lib/kokkos/example/grow_array/grow_array.hpp,.hpp,9332,8,1,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
paboyle/Grid,Grid/simd/Simd.h,.h,14116,15,0,"{'thrust::': 7, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 7}"
paboyle/Grid,Grid/tensors/Tensor_SIMT.h,.h,6816,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
aerostack2/aerostack2,as2_motion_controller/include/as2_motion_controller/controller_handler.hpp,.hpp,8367,3,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1, 'thrust\\.h': 1}"
aerostack2/aerostack2,as2_user_interfaces/as2_alphanumeric_viewer/include/as2_alphanumeric_viewer/alphanumeric_viewer.hpp,.hpp,8043,3,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1, 'thrust\\.h': 1}"
aerostack2/aerostack2,as2_motion_controller/plugins/differential_flatness_controller/include/differential_flatness_controller/differential_flatness_controller.hpp,.hpp,7043,1,0,{'thrust\\.h': 1}
